회계연도,지출목,지출세목,중앙관서,회계,계정,분야,부문,프로그램,단위사업,세부사업,내역사업,예산현액(천원),교부액(천원),집행액(천원),교부율(%25),집행률(%25)
"2023","민간이전","민간경상보조","개인정보보호위원회","일반회계"," ","일반·지방행정","정부자원관리","개인정보보호","개인정보보호강화","개인정보보호정책지원","자율보호제도운영(보안서버 구축 모니터링)","350000","350000","349596","100.0","99.9"
"2023","민간이전","민간경상보조","경찰청","일반회계"," ","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","경무인사지원","수사교통민원 보조활동","1918000","1918000","1607373","100.0","83.8"
"2023","민간이전","민간경상보조","경찰청","일반회계"," ","공공질서및안전","경찰","경찰행정지원","경찰복지증진","경찰복지증진","직장어린이집 운영지원","0","0","0","0","0"
"2023","민간이전","민간경상보조","고용노동부","고등·평생교육지원특별회계"," ","사회복지","고용","직업능력개발","한국폴리텍대학출연","한국폴리텍대학운영지원(BTL정부지급금)","한국폴리텍대학운영지원(BTL)","11066000","11065008","11065008","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","고등·평생교육지원특별회계"," ","사회복지","고용","직업능력개발","한국기술교육대학교출연","한국기술교육대학교운영지원(BTL정부지급금)","한국기술교육대학교운영지원(BTL)","1036000","1035220","1035220","99.9","100.0"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","고용창출","고용서비스지원","외국인노동자지원센터지원","외국인노동자지원센터지원","7108000","7025617","6960354","98.8","99.1"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","고용창출","고용보험징수관리","고용보험적용부과지원","보험사무대행기관지원금","14843000","14843000","14005895","100.0","94.4"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","사업주능력개발지원금","사업주직업훈련지원금","현장맞춤형체계적훈련","4257000","4257000","4125575","100.0","96.9"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","중소기업능력개발지원","국가인적자원개발컨소시엄지원","대중소 공동훈련지원","77571000","77571000","68492067","100.0","88.3"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","중소기업능력개발지원","국가인적자원개발컨소시엄지원","KDigital platform","25000000","25000000","23532255","100.0","94.1"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","중소기업능력개발지원","국가인적자원개발컨소시엄지원","산업전환 공동훈련센터","18750000","18750000","18172750","100.0","96.9"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","중소기업능력개발지원","국가인적자원개발컨소시엄지원","지역산업맞춤형훈련","18000000","18000000","14413718","100.0","80.1"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","중소기업능력개발지원","국가인적자원개발컨소시엄지원","산업계 주도 청년맞춤형 훈련","3200000","3200000","1642525","100.0","51.3"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","한국산업인력공단능력개발사업지원","산업현장일학습병행지원","일학습병행 공동훈련센터","76955000","76955000","62986787","100.0","81.8"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","직업능력개발","한국폴리텍대학능력개발사업지원","기능인력양성및장비확충(폴리텍)","기능인력양성및장비확충(폴리텍)","4626000","3800000","3399319","82.1","89.5"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","고용평등증진","일·가정양립지원","고용안정장려금","출산육아기 고용안정 지원(대체인력뱅크)","1440000","1439690","1433476","100.0","99.6"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","고용평등증진","일·가정양립지원","직장어린이집지원","직장어린이집지원","13354000","12165800","10073063","91.1","82.8"
"2023","민간이전","민간경상보조","고용노동부","고용보험기금"," ","사회복지","고용","고용평등증진","일터혁신컨설팅지원","일터혁신 지원","일터혁신컨설팅지원(총괄관리)","470000","470000","469907","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","산업재해보상보험및예방기금"," ","사회복지","노동","산재보험","산재보험료징수관리","산재보험 적용부과지원","산재보험적용부과지원","12772000","12772000","12771970","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","고용지원인프라운영","청년고용지원인프라 운영","대학일자리플러스센터(민경보)","31050000","30994000","30593330","99.8","98.7"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","고용지원인프라운영","청년고용지원인프라 운영","대학일자리플러스센터(청년도약보장패키지)","7181000","7178800","7102735","100.0","98.9"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","청년진로및취업지원(일반)","해외취업지원","해외 K-Move 센터 운영","4050000","4050000","3632693","100.0","89.7"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","청년진로및취업지원(일반)","해외취업지원","글로벌취업상담회","400000","400000","357246","100.0","89.3"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","청년진로및취업지원(일반)","청년취업진로 및 일경험 지원","청년친화형 기업 ESG 지원사업","24000000","24000000","22302018","100.0","92.9"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","청년진로및취업지원(일반)","청년취업진로 및 일경험 지원","청년 일경험 지원 ","50650000","48813893","39063038","96.4","80.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","청년진로및취업지원(일반)","청년취업진로 및 일경험 지원","청년일경험지원","0","0","0","0","0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용창출","취약계층취업촉진","경력단절여성취업지원","집단상담프로그램운영(민간새일센터)","8831000","8718267","8501716","98.7","97.5"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","직업능력개발","실업자등능력개발지원","미래유망분야 고졸인력 양성","미래유망분야 고졸인력 양성","6678000","6678000","6651526","100.0","99.6"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","직업능력개발","고용보험 미적용자등 능력개발지원","고용보험 미적용자등 능력개발지원","고용보험 미적용자등 능력개발지원","289000","289000","275507","100.0","95.3"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","직업능력개발","한국폴리텍대학출연","한국폴리텍대학운영지원(BTL 정부지급금)","한국폴리텍대학운영지원(BTL정부지급금)","0","0","0","0","0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","직업능력개발","한국기술교육대학교출연","한국기술교육대학교운영지원(BTL정부지급금)","한국기술교육대학교운영지원(BTL정부지급금)","0","0","0","0","0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용안전망확충","일자리안정자금지원","일자리안정자금지원","일자리안정자금지원","1103000","1103000","63550","100.0","5.8"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용안전망확충","코로나19 가족돌봄비용 긴급지원","코로나19 가족돌봄비용 긴급지원","코로나19 가족돌봄비용 긴급지원","1838","1363","1363","74.1","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용평등증진","고용평등환경개선","고용평등환경개선지원","고용평등상담실 운영","1215000","1215000","1210334","100.0","99.6"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용평등증진","모성보호육아지원","고용보험 미적용자 출산급여","고용보험 미적용자 출산급여(고용부)","15202000","15190300","15190300","99.9","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용평등증진","중장년층취업지원","중장년층취업지원","고령자인재은행","3361975","3268298","3177125","97.2","97.2"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용평등증진","중장년층취업지원","중장년층취업지원","중장년내일센터","14154000","14154000","13419858","100.0","94.8"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","고용","고용평등증진","중장년층취업지원","중장년층취업지원","재취업지원서비스 시행지원","4405000","4405000","4353759","100.0","98.8"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사협력","합리적 노사관계지원","노동단체 지원","4472000","801810","758806","17.9","94.6"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사협력","합리적 노사관계지원","노사관계 비영리법인 지원","1130000","1130000","969926","100.0","85.8"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사발전재단지원","노사발전재단지원","노사상생협력 교육 지원","202000","202000","202000","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사발전재단지원","노사발전재단지원","노동분야 국제교류협력 지원","502000","502000","501900","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사발전재단지원","노사발전재단지원","노사파트너십프로그램 지원","2500000","2500000","2392178","100.0","95.7"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사발전재단지원","노사발전재단지원","차별없는 일터지원단 운영 지원","600000","600000","600000","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사발전재단지원","노사발전재단지원","일가양득확산 지원","18000","18000","18000","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사발전재단지원","노사발전재단지원","노사발전재단 인건비 지원","14794000","14794000","14774143","100.0","99.9"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","노사정책","노사발전재단지원","노사발전재단지원","노사발전재단 경상비 지원","4525000","4525000","4524960","100.0","100.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","근로조건보호및복지증진","근로조건보호","고용상 차별개선지원","다양한 고용형태 종사자 보호 지원(민간)","840000","830610","713951","98.9","86.0"
"2023","민간이전","민간경상보조","고용노동부","일반회계"," ","사회복지","노동","근로조건보호및복지증진","외국인력관리지원","외국인근로자고용관리","외국인근로자고용관리 ","181000","181000","169768","100.0","93.8"
"2023","민간이전","민간경상보조","공정거래위원회","일반회계"," ","일반·지방행정","일반행정","소비자후생 증진","소비자권익증진 지원","소비자권익증진 지원","소비환경개선","539000","539000","498264","100.0","92.4"
"2023","민간이전","민간경상보조","공정거래위원회","일반회계"," ","일반·지방행정","일반행정","소비자후생 증진","소비자권익증진 지원","소비자권익증진 지원","자율분쟁조정위원회 운영 지원","210000","210000","209759","100.0","99.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술자인력활용","고경력과학기술인활용지원","연구개발지원","994500","994500","963177","100.0","96.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술자인력활용","고경력과학기술인활용지원","청소년 과학교육","149000","149000","148913","100.0","99.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술자인력활용","고경력과학기술인활용지원","인프라 구축 및 사업운영","357500","357500","342159","100.0","95.7"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(한국과학상/공학상)","347000","347000","324258","100.0","93.4"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(이달의과학기술인상)","139000","139000","138500","100.0","99.6"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(대한민국 엔지니어상)","200000","200000","200000","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(IR52장영실상)","87000","87000","87000","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(대한민국최고과학기술인상)","340000","340000","339941","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(젊은과학자상)","244000","244000","215114","100.0","88.2"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(올해의과학교사상)","176000","176000","176000","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(올해의여성과학기술인상)","46000","46000","46000","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(우수과학도상)","108000","108000","105976","100.0","98.1"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학기술인력양성","과학기술인력지원","우수과학자포상","우수과학자포상(올해의최석정상)","56000","56000","56000","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술단체총연합회지원(R&D)","학술활동지원","7646000","7646000","1641463","100.0","21.5"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술단체총연합회지원(R&D)","재외과학기술자 교류지원","2570000","2570000","2550044","100.0","99.2"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술단체총연합회지원(R&D)","지역과학기술진흥 및 과학풍토조성","1322000","1322000","615057","100.0","46.5"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술단체총연합회지원(R&D)","과학기술 의견수렴 및 소통강화","522000","522000","521502","100.0","99.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술단체총연합회지원(R&D)","세계한인과학기술자대회 개최 지원","1940000","1940000","1906656","100.0","98.3"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술한림원지원(R&D)","과학기술정책연구 및 자문","1507000","1507000","1501226","100.0","99.6"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술한림원지원(R&D)","과학기술인재양성","485000","485000","478883","100.0","98.7"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술인력및문화","과학문화창달","과학기술진흥단체지원","한국과학기술한림원지원(R&D)","과학기술국제교류증진","2004000","2004000","1987687","100.0","99.2"
"2023","민간이전","민간경상보조","과학기술정보통신부","과학기술진흥기금"," ","과학기술","과학기술연구개발","기초연구진흥","기초연구기반구축사업","아태이론물리센터지원(R&D)","아태이론물리센터지원","4781000","4781000","4781000","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송통신콘텐츠진흥","방송콘텐츠 진흥","방송프로그램 제작지원","14527000","14527000","14044186","100.0","96.7"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송통신콘텐츠진흥","방송콘텐츠 진흥","차세대방송 성장기반 조성","4405000","4405000","4322523","100.0","98.1"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송통신콘텐츠진흥","방송콘텐츠 진흥","1인 미디어 산업 기반 조성","5400000","5200000","5031702","96.3","96.8"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송통신콘텐츠진흥","방송콘텐츠 진흥","해외 한국어방송 지원","1000000","1000000","976835","100.0","97.7"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송통신콘텐츠진흥","방송콘텐츠 진흥","방송통신전문인력양성","3871000","3871000","3813973","100.0","98.5"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송산업육성기반구축","디지털미디어산업 육성기반 구축(정보화)","방송통신광고비조사","82000","82000","82000","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송산업육성기반구축","디지털미디어산업 육성기반 구축(정보화)","디지털사이니지 활성화 지원","194000","194000","189358","100.0","97.6"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송산업육성기반구축","디지털미디어산업 육성기반 구축(정보화)","스마트미디어산업 실태조사","104000","104000","102359","100.0","98.4"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송산업육성기반구축","디지털미디어산업 육성기반 구축(정보화)","디지털미디어 활성화 지원","1773000","1773000","1707534","100.0","96.3"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","콘텐츠방송산업육성","방송산업육성기반구축","디지털미디어산업 육성기반 구축(정보화)","유료방송 가입자 수 조사검증","148000","148000","144437","100.0","97.6"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","디지털방송전환기반구축","디지털방송전환","저소득층 디지털방송 시청지원","저소득층 디지털방송 시청지원","858000","858000","813044","100.0","94.8"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","주파수 수급 및 정비체계 구축","주파수 이용현황 분석 고도화 및 활용기반 조성","943000","943000","907531","100.0","96.2"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","주파수 수급 및 정비체계 구축","주파수 대역정비 및 실행기반 구축","1261000","1261000","1247687","100.0","98.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","주파수 수급 및 정비체계 구축","주파수 할당조건 이행평가 체계 구축","0","0","0","0","0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","주파수 수급 및 정비체계 구축","5G 특화망 주파수관리 및 지원체계 운영","550000","550000","523252","100.0","95.1"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","전파기반 신산업 창출 및 중소기업 육성","전파산업 중소기업 성장기반 조성","11524000","11524000","11398585","100.0","98.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","전파기반 신산업 창출 및 중소기업 육성","중소기업 전파 공동엔지니어링랩 운영 지원","336000","336000","334757","100.0","99.6"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","전파기반 신산업 창출 및 중소기업 육성","중소기업 우수제품 전파인증 시험비용 지원","439000","439000","438378","100.0","99.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","전파기반 신산업 창출 및 중소기업 육성","고출력전자파 침해 대응산업 활성화","390000","390000","381455","100.0","97.8"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","전파기반중소기업전자파대책기술지원","안전한 전자파 제품 개발지원","932000","932000","927662","100.0","99.5"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","전파기반중소기업전자파대책기술지원","고품질 전자파 부품소재 개발 지원","185000","185000","184620","100.0","99.8"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","전파기반중소기업전자파대책기술지원","전자파 정보 인프라 구축운영","166000","166000","163643","100.0","98.6"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","EBS프로그램제작지원","유아 어린이 프로그램","8365000","8365000","8364948","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","EBS프로그램제작지원","청소년 프로그램","9083000","9083000","9082613","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","EBS프로그램제작지원","평생교육 프로그램","7058000","7058000","7057787","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","EBS프로그램제작지원","2TV 프로그램","5312000","5312000","5311765","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","EBS프로그램제작지원","중학프리미엄 강의 무료화 제작지원","5650000","2346000","2324117","41.5","99.1"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","아리랑국제방송지원","TV프로그램제작","11655000","11655000","11624590","100.0","99.7"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","아리랑국제방송지원","위성방송사업","9245000","9245000","9243912","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","아리랑국제방송지원","방송시설운영","748000","748000","745743","100.0","99.7"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","아리랑국제방송지원","영어FM 프로그램 제작","1775000","1775000","1772878","100.0","99.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","국악방송지원","정규 프로그램 제작","2186000","2186000","2184163","100.0","99.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","국악방송지원","특집 프로그램 제작","289000","289000","287874","100.0","99.6"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","국악방송지원","국악 영상콘텐츠 제작","832000","832000","831613","100.0","100.0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","국악방송지원","프로그램 제작지원","472000","472000","468004","100.0","99.2"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","국악방송지원","한국 음악의 명곡 명연주 제작","86000","86000","85346","100.0","99.2"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","국악방송지원","영상채널 프로그램 제작","2591000","2591000","2586914","100.0","99.8"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","KBS대외방송프로그램제작지원","사회교육방송 프로그램 제작지원","2713000","2713000","2609747","100.0","96.2"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","KBS대외방송프로그램제작지원","대외방송 프로그램 제작지원","3639000","3639000","3637176","100.0","99.9"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","지역,중소방송 콘텐츠 경쟁력 강화","지역.중소방송 콘텐츠 경쟁력 강화","4530000","4530000","4454517","100.0","98.3"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","미디어다양성증진","시청점유율 조사, 검증 등","3990000","3990000","3926382","100.0","98.4"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","미디어다양성증진","시청점유율 기초조사","0","0","0","0","0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","미디어다양성증진","시청점유율 조사","0","0","0","0","0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","미디어다양성증진","N스크린 시청기록 산출조사","0","0","0","0","0"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","방송시장 경쟁상황 평가","방송시장 경쟁상황 평가","379000","379000","370252","100.0","97.7"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","소외계층방송접근권보장","방송소외계층 방송접근권 보장","5726000","5726000","5601221","100.0","97.8"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","소외계층방송접근권보장","장애인방송 제작 지원","7008000","7008000","6689028","100.0","95.4"
"2023","민간이전","민간경상보조","과학기술정보통신부","방송통신발전기금"," ","문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","소외계층방송접근권보장","시청각장애인 방송서비스 기반 구축","584000","584000","567058","100.0","97.1"
